"QID","value"
"Q2626247","952730"
"Q436686","521395"
"Q458175","1585447"
"Q274070","364317"
"Q192682","513188"
"Q312611","800624"
"Q316844","1243779"
"Q264840","346403"
"Q152773","370185"
"Q524325","197364"
"Q66779645","359675"
"Q139052","566934"
"Q219373","543817"
"Q192643","353925"
"Q4013709","1513383"
"Q420041","1421662"
"Q58603","547807"
"Q113038990","1553173%7C0"
"Q242560","3687779"
"Q43397002","13015328"
"Q2832932","555649"
"Q116469374","120965|67718"
"Q1812027","193596"
"Q202589","562955"
"Q336099","569872"
"Q991589","826255"
"Q9960","158794|134853"
"Q12003","33072|930"
"Q23466","3493871"
"Q36844","11207310"
"Q42493","11322154"
"Q40638","12895114"
"Q40531","202933|87147"
"Q40057","360975"
"Q45229","9240421"
"Q61244","11164949|0"
"Q54314","11240859"
"Q65321","151135"
"Q73089","100306|57646"
"Q25191","520494"
"Q140181","11215503"
"Q123849","1422617|0"
"Q151892","12863718"
"Q159347","128731|142719"
"Q144785","923222"
"Q168724","191338|0"
"Q188744","11365488"
"Q189547","41511|0"
"Q180338","518774"
"Q184378","90260|133734"
"Q188492","9602271"
"Q202853","11050505"
"Q211322","206351"
"Q242732","514225"
"Q205707","523248"
"Q195041","79288|0"
"Q231556","11134836"
"Q229364","11174918"
"Q229347","11452239|0"
"Q233739","12761405"
"Q230420","12761587"
"Q232458","1290519"
"Q230461","1593467"
"Q232917","1609835"
"Q232356","162932|0"
"Q230641","3895516"
"Q229166","4741802|202517"
"Q224026","74894%7C0"
"Q229487","94152|184292"
"Q242281","11046284"
"Q243639","12722334"
"Q233962","1289587"
"Q242702","1293872|0"
"Q236167","564402"
"Q240949","676116"
"Q236066","8705458"
"Q244674","9785360"
"Q237012","9971543"
"Q261748","11135694"
"Q258237","11293005"
"Q271055","11420549"
"Q267217","114229|152075"
"Q269683","1444733"
"Q233859","361372"
"Q299138","12762360"
"Q294404","1631293"
"Q295034","369041"
"Q313462","1233826"
"Q311319","146129|0"
"Q314812","162269|0"
"Q311993","3687067"
"Q310930","370614"
"Q313388","4606000"
"Q316964","540926"
"Q312528","951140"
"Q348885","23002|0"
"Q337658","514129"
"Q359463","121210|36606"
"Q364135","13190|126927"
"Q372073","38703|76581"
"Q366678","841298"
"Q467129","1313231"
"Q447612","10024|22140"
"Q439800","11135560"
"Q456596","1216125"
"Q439939","12714853"
"Q441425","12822423"
"Q463734","29488|0"
"Q459945","949904|0"
"Q471215","1623892"
"Q485298","352306|0"
"Q483148","353768"
"Q493077","11382212"
"Q22101817","710434"
"Q556644","11355563"
"Q544358","690023"
"Q563895","538810"
"Q3178500","684465"
"Q610174","11166001"
"Q607389","188887|91287/#overview"
"Q633252","740086"
"Q3026648","207355"
"Q703513","523137"
"Q691500","830951"
"Q728217","12711411"
"Q715461","1339861"
"Q270812","1521276"
"Q732661","28290|0"
"Q58592","568673"
"Q888568","1052678"
"Q881273","1272640"
"Q938068","1114395"
"Q917638","11234146"
"Q927439","1212697"
"Q939351","1611266"
"Q944638","514734"
"Q944349","53505|39538"
"Q442313","682671"
"Q381110","557922"
"Q1143674","1257489|0"
"Q1304952","38341|146959"
"Q1370520","129167|127121"
"Q34660","546661"
"Q149389","1295083"
"Q63187","1103315"
"Q1619430","1396214"
"Q1683837","12741022"
"Q283335","62947"
"Q9022898","204979"
"Q1748183","871118"
"Q1043065","1221445"
"Q28487","360598"
"Q723027","362188"
"Q320941","519683"
"Q1814181","755488|63204"
"Q19630726","879457"
"Q6181612","551538"
"Q1971705","128326|118671"
"Q80137","767838"
"Q221068","355949"
"Q2060901","337969|0"
"Q2110953","1156858"
"Q71012521","561325"
"Q2271522","12783055"
"Q2252829","167033|0"
"Q475162","617727"
"Q2277376","162655|0"
"Q2264148","546730"
"Q2422285","11103828"
"Q265621","1226987"
"Q435415","337116"
"Q961311","977485"
"Q15454863","1345576"
"Q228787","366396"
"Q583231","884759"
"Q233085","1049692"
"Q644565","11296685"
"Q1108634","11529703"
"Q108479","686871"
"Q2626298","0|150251"
"Q90341521","1256611"
"Q215506","343492"
"Q250382","1306458"
"Q2647222","1625747"
"Q20005040","789805"
"Q2639476","846599"
"Q5704684","864608"
"Q2695566","11228033"
"Q224081","343461"
"Q61238","1047093"
"Q448975","342168"
"Q2855190","11137693"
"Q2865244","1208022"
"Q3083098","361544"
"Q3082834","0|216438"
"Q276302","906787"
"Q5515341","1096896"
"Q3257306","1596389"
"Q450720","511282"
"Q53045","517449"
"Q3435272","76481|131842"
"Q2656696","1128300"
"Q3483133","12881014"
"Q3453629","9548836"
"Q3576947","12720841"
"Q47059","1318061"
"Q3780259","11306444"
"Q772729","1347606"
"Q63953577","913174"
"Q3893931","12743559"
"Q181917","1269032"
"Q5978464","1181732"
"Q4245981","1114293"
"Q296843","516973"
"Q4798886","988415|15930"
"Q131332","348995"
"Q190162","366385"
"Q436894","339227"
"Q5479089","351334"
"Q5243751","12904444"
"Q105695","1622779"
"Q5339441","11294676"
"Q207458","522475"
"Q9024781","11169010"
"Q5431904","12712634"
"Q440887","1235681"
"Q65610769","1574478"
"Q5785238","11449512"
"Q229940","2848844"
"Q6207145","108167|83939"
"Q6182811","1132082"
"Q77758","1268595"
"Q6304468","75397|0"
"Q3367619","1483129"
"Q19881185","11452795"
"Q35610","361057"
"Q390039","123028"
"Q7053306","0|161660"
"Q4069804","11042602"
"Q7298104","1404334|0"
"Q7329205","182764|130411"
"Q7421726","9315313"
"Q1951401","1108174"
"Q4181751","1554992"
"Q6212012","1339775"
"Q55199","1115300"
"Q2376200","1417163"
"Q2983677","705582"
"Q19845","348720"
"Q223790","352385"
"Q429777","343798"
"Q266535","539296"
"Q11916484","11886354"
"Q12963092","11311621|0"
"Q46248","11038534"
"Q342533","561094"
"Q19871701","776499"
"Q204005","11362426"
"Q1312282","155775"
"Q44903","525479"
"Q239823","662957"
"Q62759502","1032766"
"Q707827","747976"
"Q234447","1070680"
"Q66742","996417"
"Q42581","566207"
"Q459349","523572"
"Q6714","993896"
"Q272878","1014231"
"Q271640","11108140"
"Q2659453","1332874"
"Q98456005","1611033"
"Q435097","550594"
"Q3166635","732034"
"Q229651","11396063"
"Q5104","1635995"
"Q57118","1113905"
"Q315271","1587754"
"Q481832","513837"
"Q4461","724882"
"Q13170273","1112655"
"Q314935","1004241"
"Q7934","1023306"
"Q2619317","1162789"
"Q7436629","1109171"
"Q216221","790836"
"Q7976230","929578"
"Q255268","348448"
"Q231739","369515"
"Q704516","1108568"
"Q235115","523455"
"Q70606274","5334764"
"Q242705","826098"
"Q2451678","903525"
"Q276186","1088297"
"Q3181889","1123740"
"Q127332","767837"
"Q236475","11135812"
"Q253440","11322116"
"Q17523865","11344103"
"Q547078","349773"
"Q15964767","18535|25771"
"Q1333264","705187"
"Q3851411","1336326"
"Q735821","570688"
"Q16636054","960519"
"Q312531","1398175"
"Q629696","510068"
"Q91936900","1159584"
"Q1365430","1476177"
"Q169963","359535"
"Q190379","517229"
"Q19513752","12972625|0"
"Q19661595","1532018|0"
"Q19896733","12998249"
"Q20479993","83328%7C63076"
"Q334242","917855"
"Q16233514","11373498"
"Q20974026","1262898|46243"
"Q313656","11135316"
"Q228943","915489"
"Q3449206","881739"
"Q3826704","11351128"
"Q192052","365616"
"Q6123711","807293"
"Q2654847","1253038"
"Q3021819","11254843"
"Q245075","11255350"
"Q85487","3688647"
"Q441283","1255329"
"Q630845","520957"
"Q957144","824824"
"Q4493086","947295"
"Q36184","1463184"
"Q1478871","1132234"
"Q435171","914929"
"Q2411441","1467054"
"Q299342","1156147"
"Q56598403","658817"
"Q704576","555950"
"Q2576629","1491507"
"Q7831447","1137313"
"Q26997122","1240931"
"Q1708070","1364048"
"Q230530","370247"
"Q920595","1358704"
"Q272222","856368"
"Q16729060","937565"
"Q229313","11100521"
"Q3119298","11215292"
"Q2594562","4872110"
"Q528080","879904"
"Q1166019","1222591"
"Q232708","876031"
"Q23883744","12917477"
"Q862862","8966985"
"Q30102228","99852|42484"
"Q515717","11313051"
"Q42716759","12762846"
"Q228766","11152834"
"Q2080947","974884"
"Q221843","1562152"
"Q512103","11135304"
"Q261133","1481269"
"Q11310272","1383575"
"Q466139","565458"
"Q342419","1070386"
"Q15937109","11385674"
"Q232868","3492164"
"Q91855224","12756587"
"Q552731","11314935"
"Q254954","11337462"
"Q15821019","968904"
"Q92800452","11140157"
"Q539917","9201680"
"Q2829890","999667"
"Q91648398","1575322"
"Q178882","1618681"
"Q266109","12748505"
"Q171261","1311880"
"Q317761","832568"
"Q5938635","4606704"
"Q5105678","3687777"
"Q63682","3490440"
"Q304123","533669"
"Q236582","3893959"
"Q50054278","13028796"
"Q512577","1637929"
"Q102046678","12970583"
"Q97515920","12973898"
"Q4805517","11264171"
"Q276425","364256"
"Q260241","367122"
"Q4964032","8870713"
"Q95151295","9241924"
"Q237021","2851954"
"Q67131012","9253257"
"Q3644752","11171677"
"Q101880758","12733579"
"Q59485","1524496"
"Q27671072","12780510"
"Q33510944","12920823"
"Q4912455","12959687"
"Q777625","9064192"
"Q7688099","1610250"
"Q91243272","12759947"
"Q302491","525059"
"Q272545","11040599"
"Q43012617","1244992"
"Q1315839","872405"
"Q47330826","1011638|142839"
"Q1347483","677112"
"Q11934240","690413"
"Q2003084","795772"
"Q674380","1260500"
"Q288246","1024941"
"Q1204764","804765"
"Q346280","1122096"
"Q2866423","7905175"
"Q454079","1641861"
"Q5389106","11354596"
"Q201181","11039320"
"Q258777","11316232"
"Q4496000","11513929"
"Q375590","9842599"
"Q231751","872161"
"Q271967","11141770"
"Q8772193","12741485"
"Q101650404","12964981"
"Q965498","513382"
"Q5239282","1365357"
"Q56707533","1334424|0"
"Q16186447","1271753"
"Q107608380","12918264"
"Q50400184","12904804"
"Q126098","517106"
"Q234644","1279561"
"Q31834992","519885"
"Q122020","571614"
"Q272176","1123995"
"Q202313","561866"
"Q433893","1184848"
"Q471163","730392"
"Q91233952","1330016"
"Q4396438","1376189"
"Q1273632","1506218"
"Q52888276","1517022"
"Q233837","1908952"
"Q219402","1575993"
"Q355159","1586374"
"Q365915","366326"
"Q210148","4340778"
"Q530489","2860543"
"Q1237204","11039181"
"Q51718676","13022112"
"Q55976424","13028452"
"Q186631","11117925"
"Q272960","12715841"
"Q229223","11134421"
"Q228792","11139957"
"Q704287","12730662"
"Q96674997","12769978"
"Q240187","11293043"
"Q92197180","12906216"
"Q433618","11353023"
"Q52086537","12973589"
"Q368037","368008"
"Q711984","968742"
"Q4362031","1296896"
"Q319486","645661"
"Q313381","1574487"
"Q16301598","1327821"
"Q229349","11384123"
"Q270674","1597764"
"Q95745903","1419315|0"
"Q1022522","836770"
"Q97132399","1031006"
"Q98969621","4606085"
"Q102139653","1570637"
"Q102157864","13034954"
"Q104627068","1212319|60258"
"Q104784012","40428|88182"
"Q104828774","135618|0"
"Q105109021","1239321|101167"
"Q932019","11207276"
"Q106034725","0|149589"
"Q372947","1456390"
"Q1383036","1477808"
"Q102124490","1325972"
"Q106532191","88384|0"
"Q64684785","13045775"
"Q926978","994391"
"Q2723548","3492033"
"Q2356576","567079"
"Q4982361","1485600"
"Q317337","976647"
"Q882","32227|29141"
"Q8877","355283|0"
"Q16296","184761|0"
"Q39792","140981|75990"
"Q214601","1476210"
"Q41871","140544|122194"
"Q48765","51745|141911"
"Q43203","55386|33326"
"Q41351","64402|0/Jodie-Foster"
"Q55422","0000343"
"Q53651","370378"
"Q83484","156555|14396"
"Q84365","171334|105843"
"Q200355","2860435"
"Q104340","115143|66024"
"Q41076","351684"
"Q93957","38681|57207"
"Q1586638","1123202"
"Q173158","102523|0"
"Q168359","121608|80462"
"Q172653","179897|103986"
"Q171736","54952|131649"
"Q191027","139424|121098"
"Q192165","72378%7C0"
"Q204013","105869|119853"
"Q206856","108607|12863"
"Q203960","96469|78522"
"Q218211","11100647"
"Q231096","11345199"
"Q230335","1386899"
"Q229291","37004|183598"
"Q243005","151020|80553"
"Q232933","166966|0"
"Q242717","2034|79101"
"Q234516","9999060"
"Q266270","104926|158298"
"Q263748","11134625"
"Q258839","11455292"
"Q284166","115332|141343"
"Q298173","370587"
"Q293265","66908|0"
"Q296804","85544|19392"
"Q309160","11370|8681"
"Q342778","19165|120615"
"Q335238","751990"
"Q358360","0|14273"
"Q430844","1157197"
"Q451745","0|102071"
"Q440273","12790904"
"Q452598","12943282"
"Q434502","156441|103905"
"Q464265","0|103018"
"Q464612","0000499"
"Q464131","11100529"
"Q554094","101697|64091"
"Q553704","11219161"
"Q580414","11047786"
"Q724088","11115693"
"Q719247","93646|137907"
"Q740130","11054831"
"Q734916","180219|0"
"Q950542","790471"
"Q891104","100067|28615"
"Q335515","1056030"
"Q918917","12883898"
"Q921798","168118|3976"
"Q958483","1125031"
"Q960050","193756|69584"
"Q1148937","12771367"
"Q1187605","156516|37627"
"Q1154179","188472|0"
"Q1160223","778777"
"Q3053159","1070855"
"Q1334874","11054700"
"Q1344237","128012|97299"
"Q1385992","1545867|112012"
"Q1370742","702642|0"
"Q1490055","96562|104980"
"Q1646159","108190|100175"
"Q1647147","139723|78054"
"Q1708536","11038732"
"Q1753034","1443128"
"Q1857066","14545|8685"
"Q1898632","186710|0"
"Q1929042","160184|111836"
"Q2279367","161165|13416"
"Q2317703","12763122"
"Q229975","1431052"
"Q926705","875342"
"Q265806","1484154"
"Q2915318","168754|141527"
"Q2933359","11308011"
