"QID","value"
"Q1192878",70065547
"Q1214845",70074905
"Q1195928",70079879
"Q1215703",70084178
"Q1219623",70094792
"Q1218226",70108183
"Q1213550",70111797
"Q1190988",70117245
"Q1199756",70119921
"Q1213495",70122636
"Q1192319",70136041
"Q1195600",70148169
"Q1212650",70152488
"Q1215712",70154156
"Q1193199",70166290
"Q1215008",70167127
"Q1206842",70215455
"Q1212124",70237215
"Q1214566",70271297
"Q1216045",70290015
"Q1195998",794772
"Q1215205",80113218
"Q1215169",8187580
"Q1214679",890081
"Q1423849",895089
"Q496907",1179373
"Q1249239",409892
"Q1253932",457695
"Q1254861",459093
"Q1243009",525119
"Q1245864",60000459
"Q1257599",60000863
"Q1247309",60002387
"Q1271874",60010058
"Q1258295",60011445
"Q1257227",60011458
"Q1262492",60011604
"Q1243183",60023464
"Q1254081",60027595
"Q1266862",60029294
"Q1272835",60031283
"Q1257043",60034116
"Q1254444",60034881
"Q785719",684847
"Q1242772",70016997
"Q2746391",70027293
"Q1253872",70046876
"Q1253203",70048298
"Q1236851",70053451
"Q1243571",70056682
"Q1273736",70059917
"Q1249706",70105781
"Q1251094",70109680
"Q1250780",70117562
"Q1262479",70118758
"Q1252801",70119390
"Q1259409",70143760
"Q1243969",70307940
"Q1461570",1016793
"Q1304483",1191085
"Q499371",269715
"Q1089281",372203
"Q1282209",558435
"Q1302406",60000627
"Q1311296",60010783
"Q1305029",60011070
"Q1304578",60011146
"Q1274510",60024173
"Q1285408",60028342
"Q1289681",60028432
"Q1313063",70000794
"Q1301240",70015969
"Q1284393",70018905
"Q1307071",70021048
"Q1304902",70023958
"Q1315185",70026256
"Q1279985",70032369
"Q1279412",70041956
"Q1304911",70046380
"Q1305161",70061922
"Q1280179",70083375
"Q1287973",70085243
"Q1304929",70109400
"Q1315800",70109460
"Q1283552",70110615
"Q1317749",70124754
"Q565643",704226
"Q1304103",964598
"Q1305622",995474
"Q607910",1154294
"Q1342796",20764666
"Q1341293",22690261
"Q1336293",60000422
"Q1339178",60000645
"Q1332634",60001982
"Q1340617",60003088
"Q1331243",60003603
"Q1353594",60010542
"Q1348423",60010850
"Q1326026",60010978
"Q1345583",60011016
"Q1321622",60011598
"Q1323500",60020993
"Q1334930",60021795
"Q1319302",60024538
"Q1352085",60024934
"Q1327370",60026122
"Q1325034",651680
"Q1326548",70011879
"Q1351397",70017427
"Q1345585",70053834
"Q1353813",70056428
"Q1346729",70059975
"Q1342998",70095309
"Q1333403",70098882
"Q1320806",70099609
"Q1322906",70119196
"Q1320997",70122138
"Q1321004",70136072
"Q1323360",70142540
"Q1320875",70173047
"Q1347161",70189052
"Q1320416",70202135
"Q1354109",760307
"Q1543837",869168
"Q1357016",1043044
"Q1355072",1078321
"Q842073",268371
"Q110043",308926
"Q749988",379713
"Q1362240",60010481
"Q1366157",60020342
"Q1383916",60020892
"Q1363770",60024179
"Q536342",647870
"Q1365174",70000787
"Q1367513",70032096
"Q1382263",70042835
"Q1376152",70060252
"Q1381843",70068466
"Q1377330",70101369
"Q1383282",70132570
"Q1366562",70140864
"Q1359366",70228194
"Q1428099",1104370
"Q1423555",1179565
"Q1423334",16915411
"Q1424066",17236750
"Q644552",210599
"Q1425487",22469006
"Q4692983",235527
"Q1392442",382460
"Q1427252",509298
"Q1426605",60000333
"Q1402901",60001166
"Q1402558",60002758
"Q1399258",60003549
"Q1427521",60004477
"Q1425082",60010062
"Q1404916",60010234
"Q1427849",60010685
"Q1402938",60011008
"Q1427222",60011646
"Q1422824",60011706
"Q1406821",60021244
"Q1425127",60025218
"Q177676",60027146
"Q1392437",60029257
"Q1405845",60031332
"Q1418017",60034847
"Q1421068",70020738
"Q1392966",70036938
"Q1421902",70053459
"Q1405677",70060450
"Q1418089",70075565
"Q1423329",70079864
"Q1409627",70086381
"Q1419210",70107407
"Q1395528",70108301
"Q1413358",70115143
"Q1392472",70177885
"Q1414656",70236016
"Q1388988",70253819
"Q1425685",70261819
"Q1423291",80227705
"Q1056912",1062840
"Q1433571",1064058
"Q1465840",11819630
"Q1428990",511278
"Q1466736",60003760
"Q1440046",60010237
"Q1444707",60011106
"Q1455870",60011617
"Q1465295",60020253
"Q1452656",60020411
"Q1433065",60024039
"Q1451264",60024319
"Q1432521",60025216
"Q1437012",70008694
"Q1467511",70031831
"Q1440814",70035187
"Q1444783",70037168
"Q1449248",70046288
"Q1455083",70085432
"Q1449711",70098360
"Q1459759",70202051
"Q1325589",911203
"Q1472274",1119306
"Q1493723",18961966
"Q1471500",22036227
"Q1498223",318404
"Q1471230",593394
"Q1490565",60003269
"Q1498404",60010153
"Q1499587",60023616
"Q1475119",60023682
"Q1493101",60027351
"Q7718376",60027352
"Q1490812",60028015
"Q1475607",60033271
"Q1471937",60034293
"Q1475462",60035260
"Q1498124",60035678
"Q1497594",60035870
"Q1470370",70004571
"Q1503025",70028149
"Q1490198",70039898
"Q1505940",70059004
"Q1507790",70077518
"Q1507221",70082341
"Q1474762",70101372
"Q1510769",70117594
"Q1504287",80127804
"Q1510769",80179179
"Q1480617",8179585
"Q1469524",884565
"Q1170252",292601
"Q1514670",538871
"Q1543027",60002843
"Q1516308",60003179
"Q1516553",60003398
"Q1521693",60003624
"Q1518288",60010584
"Q1543253",60010880
"Q1518589",60011264
"Q1514846",60026126
"Q1536355",60027786
"Q1538567",60028350
"Q1546370",60029202
"Q1514095",60037808
"Q1523060",70013695
"Q1539069",70022766
"Q1543028",70043300
"Q1536600",70044599
"Q1517621",70044881
"Q1519422",70046648
"Q1546983",70049279
"Q1538293",70053293
"Q1526706",70066835
"Q1526747",70075670
"Q1533887",70132737
"Q1533639",70138794
"Q1546907",70147085
"Q1550962",70242802
"Q1529637",70274810
"Q1547390",724807
"Q1533060",809202
"Q1538613",80996382
"Q527598",838572
"Q1545331",951308
"Q217627",555221
"Q471720",563572
"Q1571956",60002818
"Q1572700",60004237
"Q1591051",60010459
"Q1576105",60010879
"Q1571853",60029741
"Q1585023",60030171
"Q1579166",60034967
"Q1586378",60035962
"Q1570221",70000553
"Q1437321",70000792
"Q1587974",70014461
"Q1584522",70033999
"Q1584281",70038308
"Q1573923",70038672
"Q1567731",70054716
"Q1583455",70078472
"Q1577564",70092495
"Q1577115",70112752
"Q1576744",70124558
"Q1571340",70199164
"Q1576130",70277682
"Q1563632",80218308
"Q1621402",60002417
"Q1631822",60003974
"Q1620416",60010543
"Q1633007",60010604
"Q1627707",60011466
"Q1619096",60023842
"Q1633225",60024361
"Q1616185",60026900
"Q1629256",60028757
"Q1631438",60030912
"Q1617794",60031067
"Q1640008",60034807
"Q1617727",60035062
"Q1612412",60037582
"Q1617335",70001311
"Q1633385",70028338
"Q1614958",70028756
"Q1631673",70042283
"Q1608185",70043324
"Q1627835",70075753
"Q1632128",70083539
"Q1626514",70111046
"Q1627917",70117691
"Q1617983",70216137
"Q1637643",81059451
"Q309153",967758
"Q1624196",979513
"Q1660756",60010939
"Q1678427",60022973
"Q1660768",60023074
"Q1659395",60028069
"Q2364759",60029785
"Q1653448",60031229
"Q1656221",60036429
"Q1679545",70019749
"Q1656323",70049290
"Q1645934",70078885
"Q1677081",70108563
"Q1660478",70119198
"Q1364843",70153638
"Q1675424",70154015
"Q1687420",18171599
"Q1697491",60004245
"Q1686150",60020736
"Q507994",611444
"Q1691958",70002480
"Q1689499",70014614
"Q1691611",70059640
"Q1690061",70068955
"Q1687806",80996373
"Q1699058",8177840
"Q1707364",60032486
"Q1708537",70202146
"Q1738476",17690703
"Q1753433",19301159
"Q1750518",60000442
"Q1749974",60000482
"Q1737875",60010244
"Q1750118",60020962
"Q1752164",60022282
"Q1752897",60023596
"Q1736777",60025177
"Q1735808",60026221
"Q1746750",60027714
"Q1738422",60037409
"Q1710881",70001936
"Q1740909",70011067
"Q1749383",70019158
"Q1742152",70020048
"Q1753173",70030284
"Q1749384",70046213
"Q1747959",70046391
"Q1753186",70049505
"Q1734899",70055258
"Q1751720",70080819
"Q1710012",70105740
"Q1753498",70117589
"Q1753970",70123013
"Q1720976",70147165
"Q1710184",70225722
"Q507285",721940
"Q1744313",80065324
"Q13897247",80205231
"Q1729274",894856
"Q1778407",1010151
"Q1754658",1040500
"Q1780108",1178990
"Q491800",1180113
"Q1759482",17236664
"Q1785105",18958050
"Q1770219",258034
"Q1768081",27903790
"Q896103",328438
"Q939176",351701
"Q244878",588717
"Q1773078",60001056
"Q1757448",60002436
"Q1766136",60003625
"Q1764086",60010762
"Q1756254",60020802
"Q1757747",60021074
"Q1759875",60021077
"Q1757591",60022837
"Q1770445",60023022
"Q1755157",60023375
"Q1755578",60024233
"Q1778009",60024273
"Q1780723",60031198
"Q1754886",60034470
"Q1758405",70005493
"Q1768205",70007516
"Q1758119",70007787
"Q1759125",70012489
"Q1788843",70016999
"Q1759650",70019491
"Q1772459",70033918
"Q1766802",70033961
"Q1757076",70044665
"Q1769383",70044899
"Q1766017",70045160
"Q1778814",70045421
"Q1772421",70046779
"Q1758096",70049272
"Q1759684",70062724
"Q1754158",70076361
"Q1768103",70083121
"Q1757025",70084765
"Q1760622",70099140
"Q1772262",70108581
"Q1763181",70117584
"Q1757147",70124066
"Q1786295",70153563
"Q1781285",70257860
"Q1794537",81191327
"Q1760558",81236310
"Q1801544",20078212
"Q1051496",412972
"Q1544359",559621
"Q1834722",60002200
"Q1822645",60020797
"Q1813130",60027995
"Q1815715",60032042
"Q1825884",70017873
"Q1810314",70033379
"Q1812267",70033707
"Q1838537",70061947
"Q1809073",70105123
"Q1810793",70117307
"Q1817024",70131768
"Q1800110",80004997
"Q1421228",808604
"Q1131556",858023
"Q152350",868691
"Q841948",1171494
"Q1498484",304449
"Q1850866",439423
"Q1855742",5670487
"Q1892163",60027201
"Q1877824",60027401
"Q1889399",60027964
"Q1853197",70021876
"Q1875134",70026153
"Q1888164",70040798
"Q1857673",70082677
"Q1862218",70138638
"Q1847020",70177791
"Q1895516",80174570
"Q27958509",80232871
"Q1887148",81026055
"Q1890576",81351565
"Q2100881",863651
"Q3224830",936957
"Q277527",1180714
"Q3178503",262113
"Q748988",329423
"Q824133",342807
"Q245271",484608
"Q839341",492899
"Q1917925",60000398
"Q941542",60004378
"Q2054638",60026995
"Q1897658",70115399
"Q1304498",889602
"Q1968139",17017716
"Q406785",236668
"Q700725",309139
"Q1166265",421692
"Q1971276",529702
"Q1962005",60000030
"Q1961996",60000032
"Q1972145",60000918
"Q1963035",60001508
"Q1968853",60010827
"Q1972333",60023784
"Q1953944",60026655
"Q1961839",60028936
"Q1971674",60035420
"Q1962105",60036692
"Q1946689",60037087
"Q1590893",619087
"Q1961503",70000860
"Q1962809",70003000
"Q1961904",70033282
"Q1965523",70037154
"Q1982076",70051216
"Q1968908",70071573
"Q1984949",70073735
"Q1962395",70100867
"Q1957324",70117027
"Q1962163",70118699
"Q1945106",70138783
"Q1972032",70222627
"Q1529877",756354
"Q1980455",81221369
"Q739046",441284
"Q1474737",529621
"Q1077160",531893
"Q2025019",60002249
"Q2008975",60002585
"Q2028403",60020555
"Q2002243",60023012
"Q1999631",60023966
"Q1999930",60024887
"Q1987654",60027747
"Q2016370",60035423
"Q1989547",70004961
"Q2002073",70043837
"Q2003337",70053456
"Q1999320",70055044
"Q1987132",70068000
"Q1996604",70075826
"Q2002034",70103437
"Q2014167",70108188
"Q2017500",70119404
"Q2026040",70125117
"Q1988305",70127240
"Q2014649",70129397
"Q2000709",70141499
"Q2004297",70177808
"Q2016830",70184891
"Q1198659",1171468
"Q608002",1181750
"Q2066387",21059403
"Q340127",215318
"Q391452",280809
"Q714920",332122
"Q898840",537288
"Q2030365",60002020
"Q2066116",60020438
"Q2034354",60021670
"Q2043208",60026476
"Q2063151",60033399
"Q2069423",60036492
"Q2058447",70015691
"Q2067143",70024109
"Q2030964",70025476
"Q2061297",70032993
"Q2041875",70038568
"Q2033506",70047500
"Q2062601",70048623
"Q2071944",70081751
"Q2060752",70111858
"Q2054929",70117578
"Q2030073",70119450
"Q2043182",70123200
"Q2054362",70175796
"Q774450",710428
"Q1195497",733286
"Q1199722",805670
"Q1120536",241375
"Q1171141",318960
"Q701759",480399
"Q2097666",60002741
"Q2092110",60011402
"Q2093198",60022975
"Q2123065",60026234
"Q2120545",60027625
"Q1170437",60033020
"Q2082212",60035264
"Q2103576",60035267
"Q2091109",60035322
"Q2077169",70000542
"Q2120775",70028885
"Q2092126",70033394
"Q2082786",70033502
"Q2080614",70052806
"Q2095063",70054465
"Q2075874",70063090
"Q2088624",70084098
"Q2097072",70094974
"Q2079627",70107582
"Q2118926",70209171
"Q2085298",70213470
"Q2125739",70254233
"Q2146345",18956748
"Q824389",382868
"Q568858",524082
"Q2165006",60000891
"Q2165696",60021936
"Q2152077",60029525
"Q2159851",60034014
"Q2139961",70023938
"Q2145382",70042165
"Q2154202",70048691
"Q2143858",70081717
"Q2171479",70286032
"Q2159172",70297460
"Q1055332",836340
"Q2543479",1018371
"Q174938",1051380
"Q8594",205534
"Q196004",526264
"Q2213212",60033847
"Q222868",643557
"Q2223821",70036852
"Q2222439",70037839
"Q2192521",70037904
"Q2186004",70043739
"Q2227506",70070676
"Q2220242",70109187
"Q2203198",70114485
"Q2208896",80065947
"Q2217661",80174387
"Q104123",880640
"Q1539062",333377
"Q2336169",356340
"Q300356",374264
"Q2321588",567360
"Q2269586",60010170
"Q2259762",60010478
"Q2249404",60010866
"Q2268134",60021606
"Q2266404",60036871
"Q2259720",70031791
"Q2260663",70038946
"Q2253732",70055434
"Q2248342",70068712
"Q2249260",70074393
"Q2255531",70111755
"Q2271049",70112518
"Q2264468",70114610
"Q2253656",70117018
"Q2229013",70157266
"Q152011",785716
"Q205694",815462
"Q617997",919340
"Q2497046",990119
"Q464111",328185
"Q187686",336044
"Q1033108",347365
"Q749578",380381
"Q2298446",60024056
"Q2294020",60025094
"Q2299632",60033287
"Q2291842",60036021
"Q1537077",615448
"Q2299779",70015758
"Q2287995",70019260
"Q2293234",70039183
"Q2322404",70060526
"Q2318289",70070023
"Q2290094",70094773
"Q2306752",70107404
"Q2305408",70108575
"Q2309964",70116992
"Q2313211",70177784
"Q2351784",21636039
"Q3400433",516154
"Q1323446",60003584
"Q2337471",60020361
"Q2363927",60020936
"Q2363912",60024288
"Q2363944",60030069
"Q2364210",60030283
"Q2377939",60037672
"Q2338318",60037817
"Q313998",609937
"Q1136339",682301
"Q2336805",70014418
"Q2343648",70036667
"Q2356920",70038086
"Q2374741",70038592
"Q2353916",70048610
"Q2342819",70052698
"Q2371899",70055228
"Q2347145",70102488
"Q2333996",70120056
"Q2331577",70123747
"Q2336453",70139532
"Q2349339",70145757
"Q2342342",70177802
"Q2340655",70275369
"Q386245",713039
"Q2353591",80156939
"Q2383132",17371565
"Q539658",422868
"Q2402885",517724
"Q2412405",60000317
"Q2411903",60021979
"Q2399461",60025005
"Q2390416",60032956
"Q2421745",70001900
"Q2422607",70008112
"Q2408008",70022349
"Q2406188",70032323
"Q2385766",70051585
"Q2421084",70062995
"Q2409342",70072198
"Q2409743",70097931
"Q2409130",70128996
"Q2413163",70135877
"Q2412823",70153561
"Q2390392",70177774
"Q1812591",839517
"Q683663",1072385
"Q521094",1152837
"Q2633422",70120272
"Q2605468",70126749
"Q2613223",70129119
"Q2604282",70143632
"Q2633399",70184151
"Q2640347",70197438
"Q2601425",750422
"Q2671395",60026739
"Q2658078",60027170
"Q1481578",614660
"Q2677926",70023858
"Q2661411",70042219
"Q2667715",70043946
"Q2666095",70066143
"Q2649327",70066149
"Q2647794",70094772
"Q2690780",70098572
"Q2655966",70114308
"Q2643241",70114497
"Q2655531",70122321
"Q2660869",80063295
"Q1421747",856507
"Q932458",217447
"Q875904",331645
"Q897429",425791
"Q1765497",582265
"Q2713478",60004462
"Q656396",60020727
"Q2723328",60021266
"Q2724012",60023204
"Q2704431",60029735
"Q2737011",60029971
"Q2740660",624985
"Q2706213",70001555
"Q2699724",70010375
"Q2740346",70067516
"Q2717510",70077526
"Q2704699",70081381
"Q2713746",70107136
"Q2698418",70109688
"Q2698343",70130304
"Q2747240",70153680
"Q2728719",70184136
"Q2698322",70227644
"Q2701590",70235796
"Q2706591",70308105
"Q1620069",715967
"Q478395",848669
"Q1192927",1038566
"Q2532981",455668
"Q496316",480144
"Q536676",569891
"Q2824428",60023800
"Q2777368",60026523
"Q1475275",662127
"Q2755755",70072883
"Q2758093",70102573
"Q2811296",70117674
"Q2767704",70125921
"Q2787702",70177783
"Q2777624",70216229
"Q2778386",70227643
"Q2827739",70260468
"Q580917",210423
"Q810858",287366
"Q1455699",524920
"Q2878526",60024874
"Q2844035",60035254
"Q2836922",60036217
"Q2839164",60036668
"Q2878020",70000330
"Q2857890",70037457
"Q2830457",70123583
"Q2861474",70139073
"Q2834717",70166234
"Q2830845",70226505
"Q385339",723407
"Q2842767",80010629
"Q491185",1179907
"Q947140",403376
"Q2893895",60001899
"Q2889403",60027038
"Q2900179",60027588
"Q1749795",689574
"Q2923057",70003796
"Q2926279",70052556
"Q2914107",70055092
"Q2915433",70068960
"Q2905296",70122634
"Q2894928",70166235
"Q2931018",70291843
"Q2940339",70300627
"Q2930309",81409351
"Q19868488",903792
"Q392662",992527
"Q207494",206593
"Q503046",256208
"Q2943857",60021626
"Q2979315",60027438
"Q2996045",70051474
"Q2437383",60003607
"Q2446893",60023602
"Q2448075",60033786
"Q2437042",70009662
"Q2464146",70028514
"Q2471484",70046656
"Q2478193",70057481
"Q2475875",70072192
"Q2471068",70073037
"Q2461978",70091542
"Q2467397",70094962
"Q2479589",70105127
"Q2455827",70109780
"Q2439465",70127244
"Q2470691",70132261
"Q2440163",70132715
"Q2467712",70139560
"Q635299",836062
"Q2533505",17985567
"Q303719",232349
"Q2530984",60011689
"Q2493884",60022368
"Q2492837",60023001
"Q2517390",60023990
"Q2533351",60027552
"Q2513681",60027563
"Q2497086",60029906
"Q103569",60031504
"Q2482907",60034547
"Q2526817",60035333
"Q2527703",70003108
"Q2520777",70039861
"Q2497871",70057164
"Q2484388",70106516
"Q2495379",70112825
"Q1872448",716092
"Q1195431",736007
"Q2497009",798898
"Q2527933",80205649
"Q826289",877718
"Q309086",697663
"Q2544906",70038707
"Q2541848",70045859
"Q2539818",70119507
"Q2549369",60031331
"Q2549501",70023456
"Q2547032",70090407
"Q499036",256317
"Q2579747",26586033
"Q5002194",341039
"Q829365",453391
"Q2579201",60021887
"Q810171",60025635
"Q2561440",60027641
"Q2595002",60027955
"Q2557251",60035321
"Q2579203",60037449
"Q2572561",672598
"Q2566986",70010685
"Q2581143",70025647
"Q2564165",70034249
"Q2558804",70050290
"Q2575037",70056648
"Q2570328",70063576
"Q2558571",70069540
"Q2562723",70075919
"Q2599276",70092762
"Q2558033",70098604
"Q2565008",70103775
"Q2564616",70117574
"Q2555347",70119752
"Q2590379",70267269
"Q2570313",80082648
"Q87743331",80232420
"Q1218318",877351
"Q426837",1181606
"Q1426532",11819494
"Q116852",287290
"Q2619747",409447
"Q2605765",60001552
"Q2635934",60002143
"Q2620633",60003989
"Q2640322",60010627
"Q2604288",60010811
"Q2616902",60022996
"Q2620813",60023860
"Q2619438",60024822
"Q2622963",60030031
"Q2624954",60033412
"Q2628332",60034808
"Q2620081",70009014
"Q2613800",70012786
"Q2605493",70019232
"Q2642294",70056679
"Q2625062",70062913
"Q2632112",70113398
"Q2625056",70114575
"Q2602513",70118407
"Q2604101",70118793
"Q2617611",70120201
"Q2995252",70119434
"Q2975821",70170720
"Q2986009",70181731
"Q3005516",70234672
"Q2978749",70250356
"Q2962658",70254350
"Q2979643",70271601
"Q2986062",81441763
"Q3019070",1053448
"Q1477542",299704
"Q3021194",60028380
"Q939736",60031205
"Q3053490",60033268
"Q3043487",70036412
"Q3020536",70086009
"Q3043148",70112449
"Q3008824",70117943
"Q3039255",70119913
"Q3050651",70121930
"Q3036326",70139074
"Q3025723",70144331
"Q3006225",70269479
"Q3005861",70301013
"Q3024224",80011026
"Q3020375",80191313
"Q3058123",81000054
"Q3026421",969069
"Q302174",1181714
"Q1004410",338790
"Q3107143",60020721
"Q3102024",60029158
"Q3087385",60033983
"Q3063172",70005251
"Q3109670",70005331
"Q3091253",70026431
"Q3063298",70043439
"Q3071992",70085257
"Q3109069",70103245
"Q3078078",70120826
"Q3070699",70123310
"Q3080512",70129118
"Q3071632",70146945
"Q3106670",70234896
"Q3094550",80197637
"Q1620093",818634
"Q3087314",922448
"Q1216268",214064
"Q493755",391018
"Q1198726",60023741
"Q3111087",70003861
"Q3129421",70020726
